Date,Settlement_Period,Generator_Name,Generator_Full_Name,BOA_Volume
2025-06-17,38,VKNGW-4,Viking 4,-30.95
2025-06-17,39,GLNKW-1,Glen Kyllachy,-42
2025-06-17,39,SGRWO-1,Seagreen 1,-224.9
2025-06-17,39,SGRWO-2,Seagreen 2,-59.966
2025-06-17,39,SGRWO-4,Seagreen 4,-6.266
2025-06-17,39,SGRWO-5,Seagreen 5,-64.966
2025-06-17,39,SGRWO-6,Seagreen 6,-273.816
2025-06-17,39,VKNGW-1,Viking 1,-23.966
2025-06-17,39,VKNGW-2,Viking 2,-40.95
2025-06-17,39,VKNGW-3,Viking 3,-30.984
2025-06-17,39,VKNGW-4,Viking 4,-27.966
2025-06-17,40,GLNKW-1,Glen Kyllachy,-42.5
2025-06-17,40,SGRWO-1,Seagreen 1,-217.334
2025-06-17,40,SGRWO-2,Seagreen 2,-57.966
2025-06-17,40,SGRWO-3,Seagreen 3,-11.366
2025-06-17,40,SGRWO-4,Seagreen 4,-5.484
2025-06-17,40,SGRWO-5,Seagreen 5,-62.966
2025-06-17,40,SGRWO-6,Seagreen 6,-262.95
2025-06-17,40,VKNGW-1,Viking 1,-21.966
2025-06-17,40,VKNGW-2,Viking 2,-37.966
2025-06-17,40,VKNGW-3,Viking 3,-29.966
2025-06-17,40,VKNGW-4,Viking 4,-25.984
2025-06-17,41,AG-REC05L,AG-REC05L,-0.02
2025-06-17,41,GLNKW-1,Glen Kyllachy,-40
2025-06-17,41,SGRWO-1,Seagreen 1,-129.616
2025-06-17,41,SGRWO-2,Seagreen 2,-55.984
2025-06-17,41,SGRWO-3,Seagreen 3,-9.95
2025-06-17,41,SGRWO-5,Seagreen 5,-57.566
2025-06-17,41,SGRWO-6,Seagreen 6,-259.734
2025-06-17,41,VKNGW-1,Viking 1,-13.966
2025-06-17,41,VKNGW-2,Viking 2,-28.966
2025-06-17,41,VKNGW-3,Viking 3,-21.966
2025-06-17,41,VKNGW-4,Viking 4,-20.984
2025-06-17,42,GLNKW-1,Glen Kyllachy,-6.18
2025-06-17,42,SGRWO-1,Seagreen 1,-140.45
2025-06-17,42,SGRWO-2,Seagreen 2,-54.984
2025-06-17,42,SGRWO-3,Seagreen 3,-20.084
2025-06-17,42,SGRWO-6,Seagreen 6,-243.734
2025-06-17,42,VKNGW-1,Viking 1,-11.966
2025-06-17,42,VKNGW-2,Viking 2,-26.95
2025-06-17,42,VKNGW-3,Viking 3,-19.984
2025-06-17,42,VKNGW-4,Viking 4,-19.966
2025-06-17,43,DOREW-1,Dorenell 1,-11.666
2025-06-17,43,DOREW-2,Dorenell 2,-13.8
2025-06-17,43,GORDW-2,Gordonbush Ext,-11.05
2025-06-17,43,MOWEO-3,Moray Firth Eastern 3,-0.05
2025-06-17,43,SGRWO-1,Seagreen 1,-192.816
2025-06-17,43,SGRWO-2,Seagreen 2,-53.966
2025-06-17,43,SGRWO-3,Seagreen 3,-99.734
2025-06-17,43,SGRWO-4,Seagreen 4,-41.634
2025-06-17,43,SGRWO-6,Seagreen 6,-227.9
2025-06-17,43,VKNGW-1,Viking 1,-10
2025-06-17,43,VKNGW-2,Viking 2,-24
2025-06-17,43,VKNGW-3,Viking 3,-18
2025-06-17,43,VKNGW-4,Viking 4,-17.984
2025-06-17,44,DOREW-1,Dorenell 1,-26
2025-06-17,44,DOREW-2,Dorenell 2,-34
2025-06-17,44,GLNKW-1,Glen Kyllachy,-13.38
2025-06-17,44,GORDW-2,Gordonbush Ext,-17
2025-06-17,44,MOWEO-1,Moray Firth Eastern 1,-28.834
2025-06-17,44,MOWEO-2,Moray Firth Eastern 2,-15.034
2025-06-17,44,MOWEO-3,Moray Firth Eastern 3,-14.734
2025-06-17,44,MOWWO-3,Moray West 3,-33.35
2025-06-17,44,MOWWO-4,Moray West 4,-0.084
2025-06-17,44,SGRWO-1,Seagreen 1,-181.834
2025-06-17,44,SGRWO-2,Seagreen 2,-51.95
2025-06-17,44,SGRWO-3,Seagreen 3,-103.934
2025-06-17,44,SGRWO-4,Seagreen 4,-77.4
2025-06-17,44,SGRWO-6,Seagreen 6,-221.9
2025-06-17,44,VKNGW-1,Viking 1,-10
2025-06-17,44,VKNGW-2,Viking 2,-23.984
2025-06-17,44,VKNGW-3,Viking 3,-18
2025-06-17,44,VKNGW-4,Viking 4,-17
2025-06-17,45,DOREW-1,Dorenell 1,-49
2025-06-17,45,DOREW-2,Dorenell 2,-30.2
2025-06-17,45,GLNKW-1,Glen Kyllachy,-14
2025-06-17,45,GORDW-2,Gordonbush Ext,-14.966
2025-06-17,45,MOWEO-1,Moray Firth Eastern 1,-59
2025-06-17,45,MOWEO-2,Moray Firth Eastern 2,-25
2025-06-17,45,MOWEO-3,Moray Firth Eastern 3,-53
2025-06-17,45,MOWWO-1,Moray West 1,-86.666
2025-06-17,45,MOWWO-3,Moray West 3,-87
2025-06-17,45,MOWWO-4,Moray West 4,-34
2025-06-17,45,SGRWO-1,Seagreen 1,-172.05
2025-06-17,45,SGRWO-2,Seagreen 2,-49.066
2025-06-17,45,SGRWO-3,Seagreen 3,-99.916
2025-06-17,45,SGRWO-4,Seagreen 4,-83.966
2025-06-17,45,SGRWO-6,Seagreen 6,-216.334
2025-06-17,45,VKNGW-1,Viking 1,-9.1
2025-06-17,45,VKNGW-2,Viking 2,-23.084
2025-06-17,45,VKNGW-3,Viking 3,-17.084
2025-06-17,45,VKNGW-4,Viking 4,-17.066
2025-06-17,46,DOREW-1,Dorenell 1,-31
2025-06-17,46,DOREW-2,Dorenell 2,-33
2025-06-17,46,GLNKW-1,Glen Kyllachy,-22
2025-06-17,46,GORDW-2,Gordonbush Ext,-12.984
2025-06-17,46,MOWEO-1,Moray Firth Eastern 1,-113
2025-06-17,46,MOWEO-2,Moray Firth Eastern 2,-36
2025-06-17,46,MOWEO-3,Moray Firth Eastern 3,-54
2025-06-17,46,MOWWO-1,Moray West 1,-112
2025-06-17,46,MOWWO-3,Moray West 3,-92
2025-06-17,46,MOWWO-4,Moray West 4,-59
2025-06-17,46,SGRWO-1,Seagreen 1,-175.1
2025-06-17,46,SGRWO-2,Seagreen 2,-52.966
2025-06-17,46,SGRWO-3,Seagreen 3,-94.416
2025-06-17,46,SGRWO-4,Seagreen 4,-82.016
2025-06-17,46,SGRWO-6,Seagreen 6,-236.084
2025-06-17,46,VKNGW-1,Viking 1,-15.084
2025-06-17,46,VKNGW-2,Viking 2,-28.1
2025-06-17,46,VKNGW-3,Viking 3,-22.084
2025-06-17,46,VKNGW-4,Viking 4,-21.066
2025-06-17,47,DOREW-1,Dorenell 1,-34.5
2025-06-17,47,DOREW-2,Dorenell 2,-67.5
2025-06-17,47,GLNKW-1,Glen Kyllachy,-18.5
2025-06-17,47,GORDW-2,Gordonbush Ext,-11.95
2025-06-17,47,MOWEO-1,Moray Firth Eastern 1,-98
2025-06-17,47,MOWEO-2,Moray Firth Eastern 2,-78
2025-06-17,47,MOWEO-3,Moray Firth Eastern 3,-105
2025-06-17,47,MOWWO-1,Moray West 1,-103
2025-06-17,47,MOWWO-3,Moray West 3,-87
2025-06-17,47,MOWWO-4,Moray West 4,-42
2025-06-17,47,SGRWO-1,Seagreen 1,-181.066
2025-06-17,47,SGRWO-2,Seagreen 2,-50.966
2025-06-17,47,SGRWO-3,Seagreen 3,-81.95
2025-06-17,47,SGRWO-4,Seagreen 4,-83.016
2025-06-17,47,SGRWO-6,Seagreen 6,-241.05
2025-06-17,47,VKNGW-1,Viking 1,-19.05
2025-06-17,47,VKNGW-2,Viking 2,-34.034
2025-06-17,47,VKNGW-3,Viking 3,-27.034
2025-06-17,47,VKNGW-4,Viking 4,-26.034
2025-06-17,48,DOREW-1,Dorenell 1,-26.5
2025-06-17,48,DOREW-2,Dorenell 2,-61
2025-06-17,48,GLNKW-1,Glen Kyllachy,-11.5
2025-06-17,48,GORDW-2,Gordonbush Ext,-8.934
2025-06-17,48,MOWEO-1,Moray Firth Eastern 1,-158
2025-06-17,48,MOWEO-2,Moray Firth Eastern 2,-51.334
2025-06-17,48,MOWEO-3,Moray Firth Eastern 3,-156
2025-06-17,48,MOWWO-1,Moray West 1,-90
2025-06-17,48,MOWWO-3,Moray West 3,-91
2025-06-17,48,SGRWO-1,Seagreen 1,-185.034
2025-06-17,48,SGRWO-2,Seagreen 2,-48.966
2025-06-17,48,SGRWO-3,Seagreen 3,-79.266
2025-06-17,48,SGRWO-4,Seagreen 4,-84.016
2025-06-17,48,SGRWO-6,Seagreen 6,-244.016
2025-06-17,48,VKNGW-1,Viking 1,-22.034
2025-06-17,48,VKNGW-2,Viking 2,-36.034
2025-06-17,48,VKNGW-3,Viking 3,-14.984
2025-06-17,48,VKNGW-4,Viking 4,-28.034
2025-06-18,1,DOREW-1,Dorenell 1,-24
2025-06-18,1,DOREW-2,Dorenell 2,-58.694
2025-06-18,1,GLNKW-1,Glen Kyllachy,-11.5
2025-06-18,1,GORDW-2,Gordonbush Ext,-4.984
2025-06-18,1,MOWEO-1,Moray Firth Eastern 1,-137
2025-06-18,1,MOWEO-3,Moray Firth Eastern 3,-125
2025-06-18,1,MOWWO-1,Moray West 1,-78.766
2025-06-18,1,MOWWO-3,Moray West 3,-79
2025-06-18,1,SGRWO-1,Seagreen 1,-187.134
2025-06-18,1,SGRWO-2,Seagreen 2,-47
2025-06-18,1,SGRWO-3,Seagreen 3,-85.084
2025-06-18,1,SGRWO-4,Seagreen 4,-84.934
2025-06-18,1,SGRWO-6,Seagreen 6,-245.016
2025-06-18,1,VKNGW-1,Viking 1,-23.034
2025-06-18,1,VKNGW-2,Viking 2,-38.034
2025-06-18,1,VKNGW-4,Viking 4,-30.034
2025-06-18,2,DOREW-1,Dorenell 1,-16.5
2025-06-18,2,DOREW-2,Dorenell 2,-4.112
2025-06-18,2,GLNKW-1,Glen Kyllachy,-21.5
2025-06-18,2,GORDW-2,Gordonbush Ext,-3.984
2025-06-18,2,MOWEO-1,Moray Firth Eastern 1,-122
2025-06-18,2,MOWEO-2,Moray Firth Eastern 2,-11.666
2025-06-18,2,MOWEO-3,Moray Firth Eastern 3,-78
2025-06-18,2,MOWWO-1,Moray West 1,-16.384
2025-06-18,2,MOWWO-2,Moray West 2,-68.334
2025-06-18,2,MOWWO-3,Moray West 3,-71
2025-06-18,2,MOWWO-4,Moray West 4,-29.9
2025-06-18,2,SGRWO-1,Seagreen 1,-195.134
2025-06-18,2,SGRWO-2,Seagreen 2,-47.034
2025-06-18,2,SGRWO-3,Seagreen 3,-27.466
2025-06-18,2,SGRWO-4,Seagreen 4,-81.05
2025-06-18,2,SGRWO-5,Seagreen 5,-30.7
2025-06-18,2,SGRWO-6,Seagreen 6,-246.05
2025-06-18,2,VKNGW-1,Viking 1,-25.034
2025-06-18,2,VKNGW-2,Viking 2,-40.016
2025-06-18,2,VKNGW-3,Viking 3,-6.266
2025-06-18,2,VKNGW-4,Viking 4,-32.034
2025-06-18,3,CREAW-1,Creag Riabhach,-1.156
2025-06-18,3,DOREW-1,Dorenell 1,-7.5
2025-06-18,3,DOREW-2,Dorenell 2,-15.5
2025-06-18,3,GLNKW-1,Glen Kyllachy,-24
2025-06-18,3,GORDW-2,Gordonbush Ext,-3.016
2025-06-18,3,MOWEO-1,Moray Firth Eastern 1,-112
2025-06-18,3,MOWEO-2,Moray Firth Eastern 2,-44.7
2025-06-18,3,MOWEO-3,Moray Firth Eastern 3,-97
2025-06-18,3,MOWWO-1,Moray West 1,-36
2025-06-18,3,MOWWO-2,Moray West 2,-88
2025-06-18,3,MOWWO-3,Moray West 3,-68
2025-06-18,3,MOWWO-4,Moray West 4,-71
2025-06-18,3,SGRWO-1,Seagreen 1,-202.934
2025-06-18,3,SGRWO-2,Seagreen 2,-48.984
2025-06-18,3,SGRWO-4,Seagreen 4,-83.966
2025-06-18,3,SGRWO-5,Seagreen 5,-53.966
2025-06-18,3,SGRWO-6,Seagreen 6,-248.984
2025-06-18,3,VKNGW-1,Viking 1,-36.15
2025-06-18,3,VKNGW-2,Viking 2,-49.1
2025-06-18,3,VKNGW-3,Viking 3,-24.05
2025-06-18,3,VKNGW-4,Viking 4,-39.066
2025-06-18,4,CREAW-1,Creag Riabhach,-38.2
2025-06-18,4,DOREW-1,Dorenell 1,-0.1
2025-06-18,4,DOREW-2,Dorenell 2,-10.5
2025-06-18,4,GLNKW-1,Glen Kyllachy,-24
2025-06-18,4,GORDW-2,Gordonbush Ext,-4.034
2025-06-18,4,MOWEO-1,Moray Firth Eastern 1,-83
2025-06-18,4,MOWEO-2,Moray Firth Eastern 2,-38
2025-06-18,4,MOWEO-3,Moray Firth Eastern 3,-52
2025-06-18,4,MOWWO-1,Moray West 1,-68.05
2025-06-18,4,MOWWO-2,Moray West 2,-105
2025-06-18,4,MOWWO-3,Moray West 3,-70
2025-06-18,4,MOWWO-4,Moray West 4,-108
2025-06-18,4,SGRWO-1,Seagreen 1,-198.95
2025-06-18,4,SGRWO-2,Seagreen 2,-47.984
2025-06-18,4,SGRWO-4,Seagreen 4,-81.966
2025-06-18,4,SGRWO-5,Seagreen 5,-51.984
2025-06-18,4,SGRWO-6,Seagreen 6,-247.866
2025-06-18,4,VKNGW-1,Viking 1,-41.066
2025-06-18,4,VKNGW-2,Viking 2,-53.066
2025-06-18,4,VKNGW-3,Viking 3,-27.066
2025-06-18,4,VKNGW-4,Viking 4,-43.084
2025-06-18,5,CREAW-1,Creag Riabhach,-72
2025-06-18,5,DOREW-2,Dorenell 2,-5.5
2025-06-18,5,GLNKW-1,Glen Kyllachy,-23.5
2025-06-18,5,GORDW-2,Gordonbush Ext,-6.034
2025-06-18,5,MOWEO-1,Moray Firth Eastern 1,-90
2025-06-18,5,MOWEO-2,Moray Firth Eastern 2,-73
2025-06-18,5,MOWEO-3,Moray Firth Eastern 3,-74
2025-06-18,5,MOWWO-1,Moray West 1,-108
2025-06-18,5,MOWWO-2,Moray West 2,-110
2025-06-18,5,MOWWO-3,Moray West 3,-54.666
2025-06-18,5,MOWWO-4,Moray West 4,-128
2025-06-18,5,SGRWO-1,Seagreen 1,-195.934
2025-06-18,5,SGRWO-2,Seagreen 2,-46.984
2025-06-18,5,SGRWO-4,Seagreen 4,-79.966
2025-06-18,5,SGRWO-5,Seagreen 5,-50.984
2025-06-18,5,SGRWO-6,Seagreen 6,-239.916
2025-06-18,5,VKNGW-1,Viking 1,-42.1
2025-06-18,5,VKNGW-2,Viking 2,-54.134
2025-06-18,5,VKNGW-3,Viking 3,-31.1
2025-06-18,5,VKNGW-4,Viking 4,-45.266
2025-06-18,6,CREAW-1,Creag Riabhach,-78
2025-06-18,6,DOREW-2,Dorenell 2,-11
2025-06-18,6,GLNKW-1,Glen Kyllachy,-20.5
2025-06-18,6,GORDW-2,Gordonbush Ext,-8.034
2025-06-18,6,MOWEO-1,Moray Firth Eastern 1,-85
2025-06-18,6,MOWEO-2,Moray Firth Eastern 2,-95
2025-06-18,6,MOWEO-3,Moray Firth Eastern 3,-76
2025-06-18,6,MOWWO-1,Moray West 1,-102
2025-06-18,6,MOWWO-2,Moray West 2,-95
2025-06-18,6,MOWWO-3,Moray West 3,-31.034
2025-06-18,6,MOWWO-4,Moray West 4,-116
2025-06-18,6,SGRWO-1,Seagreen 1,-167.85
2025-06-18,6,SGRWO-2,Seagreen 2,-40.966
2025-06-18,6,SGRWO-4,Seagreen 4,-64.934
2025-06-18,6,SGRWO-5,Seagreen 5,-42.916
2025-06-18,6,SGRWO-6,Seagreen 6,-196.784
2025-06-18,6,VKNGW-1,Viking 1,-48.1
2025-06-18,6,VKNGW-2,Viking 2,-62.134
2025-06-18,6,VKNGW-3,Viking 3,-37.134
2025-06-18,6,VKNGW-4,Viking 4,-51.1
2025-06-18,7,CREAW-1,Creag Riabhach,-74.5
2025-06-18,7,DOREW-2,Dorenell 2,-14
2025-06-18,7,GLNKW-1,Glen Kyllachy,-26
2025-06-18,7,GORDW-2,Gordonbush Ext,-9.016
2025-06-18,7,MOWEO-1,Moray Firth Eastern 1,-125
2025-06-18,7,MOWEO-2,Moray Firth Eastern 2,-118
2025-06-18,7,MOWEO-3,Moray Firth Eastern 3,-75
2025-06-18,7,MOWWO-1,Moray West 1,-99
2025-06-18,7,MOWWO-2,Moray West 2,-95
2025-06-18,7,MOWWO-3,Moray West 3,-34
2025-06-18,7,MOWWO-4,Moray West 4,-114
2025-06-18,7,SGRWO-1,Seagreen 1,-156.816
2025-06-18,7,SGRWO-2,Seagreen 2,-38.966
2025-06-18,7,SGRWO-4,Seagreen 4,-60.934
2025-06-18,7,SGRWO-5,Seagreen 5,-39.95
2025-06-18,7,SGRWO-6,Seagreen 6,-183.784
2025-06-18,7,VKNGW-1,Viking 1,-53.166
2025-06-18,7,VKNGW-2,Viking 2,-70.15
2025-06-18,7,VKNGW-3,Viking 3,-43.166
2025-06-18,7,VKNGW-4,Viking 4,-56.134
2025-06-18,8,CREAW-1,Creag Riabhach,-75.5
2025-06-18,8,DOREW-2,Dorenell 2,-23.5
2025-06-18,8,GLNKW-1,Glen Kyllachy,-28.5
2025-06-18,8,GORDW-2,Gordonbush Ext,-10.034
2025-06-18,8,MOWEO-1,Moray Firth Eastern 1,-122
2025-06-18,8,MOWEO-2,Moray Firth Eastern 2,-85
2025-06-18,8,MOWEO-3,Moray Firth Eastern 3,-100
2025-06-18,8,MOWWO-1,Moray West 1,-98
2025-06-18,8,MOWWO-2,Moray West 2,-91
2025-06-18,8,MOWWO-3,Moray West 3,-31
2025-06-18,8,MOWWO-4,Moray West 4,-114
2025-06-18,8,SGRWO-1,Seagreen 1,-145.8
2025-06-18,8,SGRWO-2,Seagreen 2,-36.95
2025-06-18,8,SGRWO-4,Seagreen 4,-56.916
2025-06-18,8,SGRWO-5,Seagreen 5,-36.95
2025-06-18,8,SGRWO-6,Seagreen 6,-170.784
2025-06-18,8,VKNGW-1,Viking 1,-63.15
2025-06-18,8,VKNGW-2,Viking 2,-79.15
2025-06-18,8,VKNGW-3,Viking 3,-53.166
2025-06-18,8,VKNGW-4,Viking 4,-64.116
2025-06-18,9,CREAW-1,Creag Riabhach,-76
2025-06-18,9,DOREW-2,Dorenell 2,-25.5
2025-06-18,9,GLNKW-1,Glen Kyllachy,-29.5
2025-06-18,9,GORDW-2,Gordonbush Ext,-11.966
2025-06-18,9,MOWEO-1,Moray Firth Eastern 1,-126
2025-06-18,9,MOWEO-2,Moray Firth Eastern 2,-96
2025-06-18,9,MOWEO-3,Moray Firth Eastern 3,-102
2025-06-18,9,MOWWO-1,Moray West 1,-96
2025-06-18,9,MOWWO-2,Moray West 2,-86
2025-06-18,9,MOWWO-3,Moray West 3,-27
2025-06-18,9,MOWWO-4,Moray West 4,-110
2025-06-18,9,SGRWO-1,Seagreen 1,-133.984
2025-06-18,9,SGRWO-2,Seagreen 2,-34
2025-06-18,9,SGRWO-4,Seagreen 4,-52
2025-06-18,9,SGRWO-5,Seagreen 5,-34
2025-06-18,9,SGRWO-6,Seagreen 6,-157.95
2025-06-18,9,VKNGW-1,Viking 1,-72.016
2025-06-18,9,VKNGW-2,Viking 2,-88.034
2025-06-18,9,VKNGW-3,Viking 3,-63.066
2025-06-18,9,VKNGW-4,Viking 4,-71.016
2025-06-18,10,CREAW-1,Creag Riabhach,-76.5
2025-06-18,10,DOREW-2,Dorenell 2,-28
2025-06-18,10,GLNKW-1,Glen Kyllachy,-32.5
2025-06-18,10,GORDW-2,Gordonbush Ext,-9.984
2025-06-18,10,MOWEO-1,Moray Firth Eastern 1,-138
2025-06-18,10,MOWEO-2,Moray Firth Eastern 2,-108
2025-06-18,10,MOWEO-3,Moray Firth Eastern 3,-128
2025-06-18,10,MOWWO-1,Moray West 1,-95
2025-06-18,10,MOWWO-2,Moray West 2,-78
2025-06-18,10,MOWWO-3,Moray West 3,-23
2025-06-18,10,MOWWO-4,Moray West 4,-102
2025-06-18,10,SGRWO-1,Seagreen 1,-132.966
2025-06-18,10,SGRWO-2,Seagreen 2,-33.984
2025-06-18,10,SGRWO-4,Seagreen 4,-51.984
2025-06-18,10,SGRWO-5,Seagreen 5,-33.984
2025-06-18,10,SGRWO-6,Seagreen 6,-154.966
2025-06-18,10,VKNGW-1,Viking 1,-73.016
2025-06-18,10,VKNGW-2,Viking 2,-90.016
2025-06-18,10,VKNGW-3,Viking 3,-67.066
2025-06-18,10,VKNGW-4,Viking 4,-72
2025-06-18,11,CREAW-1,Creag Riabhach,-50.1
2025-06-18,11,DOREW-2,Dorenell 2,-25.5
2025-06-18,11,GLNKW-1,Glen Kyllachy,-25.5
2025-06-18,11,GORDW-2,Gordonbush Ext,-9
2025-06-18,11,MOWEO-1,Moray Firth Eastern 1,-173
2025-06-18,11,MOWEO-2,Moray Firth Eastern 2,-127
2025-06-18,11,MOWEO-3,Moray Firth Eastern 3,-158
2025-06-18,11,MOWWO-1,Moray West 1,-93
2025-06-18,11,MOWWO-2,Moray West 2,-74
2025-06-18,11,MOWWO-3,Moray West 3,-19
2025-06-18,11,MOWWO-4,Moray West 4,-97
2025-06-18,11,SGRWO-1,Seagreen 1,-130.984
2025-06-18,11,SGRWO-2,Seagreen 2,-33
2025-06-18,11,SGRWO-4,Seagreen 4,-51.016
2025-06-18,11,SGRWO-5,Seagreen 5,-33
2025-06-18,11,SGRWO-6,Seagreen 6,-153
2025-06-18,11,VKNGW-1,Viking 1,-73.966
2025-06-18,11,VKNGW-2,Viking 2,-90.984
2025-06-18,11,VKNGW-3,Viking 3,-70.984
2025-06-18,11,VKNGW-4,Viking 4,-71.966
2025-06-18,12,DOREW-2,Dorenell 2,-23
2025-06-18,12,GLNKW-1,Glen Kyllachy,-26.5
2025-06-18,12,GORDW-2,Gordonbush Ext,-9
2025-06-18,12,MOWEO-1,Moray Firth Eastern 1,-161
2025-06-18,12,MOWEO-2,Moray Firth Eastern 2,-126
2025-06-18,12,MOWEO-3,Moray Firth Eastern 3,-151
2025-06-18,12,MOWWO-1,Moray West 1,-93
2025-06-18,12,MOWWO-2,Moray West 2,-20.966
2025-06-18,12,MOWWO-3,Moray West 3,-4.534
2025-06-18,12,MOWWO-4,Moray West 4,-94
2025-06-18,12,SGRWO-1,Seagreen 1,-129.966
2025-06-18,12,SGRWO-2,Seagreen 2,-32.984
2025-06-18,12,SGRWO-4,Seagreen 4,-50.966
2025-06-18,12,SGRWO-5,Seagreen 5,-32.984
2025-06-18,12,SGRWO-6,Seagreen 6,-153.85
2025-06-18,12,VKNGW-1,Viking 1,-71.966
2025-06-18,12,VKNGW-2,Viking 2,-89.966
2025-06-18,12,VKNGW-3,Viking 3,-70
2025-06-18,12,VKNGW-4,Viking 4,-70.966
2025-06-18,13,DOREW-2,Dorenell 2,-25
2025-06-18,13,GLNKW-1,Glen Kyllachy,-37.5
2025-06-18,13,GORDW-2,Gordonbush Ext,-10
2025-06-18,13,MOWEO-1,Moray Firth Eastern 1,-134
2025-06-18,13,MOWEO-2,Moray Firth Eastern 2,-108
2025-06-18,13,MOWEO-3,Moray Firth Eastern 3,-124
2025-06-18,13,MOWWO-1,Moray West 1,-88
2025-06-18,13,MOWWO-4,Moray West 4,-103
2025-06-18,13,SGRWO-1,Seagreen 1,-126.966
2025-06-18,13,SGRWO-2,Seagreen 2,-31.984
2025-06-18,13,SGRWO-4,Seagreen 4,-49.984
2025-06-18,13,SGRWO-5,Seagreen 5,-31
2025-06-18,13,SGRWO-6,Seagreen 6,-146.9
2025-06-18,13,VKNGW-1,Viking 1,-71.016
2025-06-18,13,VKNGW-2,Viking 2,-89.034
2025-06-18,13,VKNGW-3,Viking 3,-70.016
2025-06-18,13,VKNGW-4,Viking 4,-69.034
2025-06-18,14,DOREW-2,Dorenell 2,-28.77
2025-06-18,14,GLNKW-1,Glen Kyllachy,-15.69
2025-06-18,14,GORDW-2,Gordonbush Ext,-10.016
2025-06-18,14,MOWEO-1,Moray Firth Eastern 1,-103
2025-06-18,14,MOWEO-2,Moray Firth Eastern 2,-87
2025-06-18,14,MOWEO-3,Moray Firth Eastern 3,-99
2025-06-18,14,MOWWO-1,Moray West 1,-51.566
2025-06-18,14,MOWWO-4,Moray West 4,-114
2025-06-18,14,SGRWO-1,Seagreen 1,-124.984
2025-06-18,14,SGRWO-2,Seagreen 2,-31
2025-06-18,14,SGRWO-4,Seagreen 4,-48.966
2025-06-18,14,SGRWO-5,Seagreen 5,-31
2025-06-18,14,SGRWO-6,Seagreen 6,-140.884
2025-06-18,14,VKNGW-1,Viking 1,-72.034
2025-06-18,14,VKNGW-2,Viking 2,-91.016
2025-06-18,14,VKNGW-3,Viking 3,-71
2025-06-18,14,VKNGW-4,Viking 4,-71.016
2025-06-18,15,GORDW-2,Gordonbush Ext,-12.016
2025-06-18,15,MOWEO-1,Moray Firth Eastern 1,-88
2025-06-18,15,MOWEO-2,Moray Firth Eastern 2,-89
2025-06-18,15,MOWEO-3,Moray Firth Eastern 3,-88
2025-06-18,15,MOWWO-4,Moray West 4,-125
2025-06-18,15,SGRWO-1,Seagreen 1,-123.116
2025-06-18,15,SGRWO-2,Seagreen 2,-31.016
2025-06-18,15,SGRWO-4,Seagreen 4,-48.034
2025-06-18,15,SGRWO-5,Seagreen 5,-30.034
2025-06-18,15,SGRWO-6,Seagreen 6,-137.116
2025-06-18,15,VKNGW-1,Viking 1,-74.066
2025-06-18,15,VKNGW-2,Viking 2,-93.05
2025-06-18,15,VKNGW-3,Viking 3,-71.05
2025-06-18,15,VKNGW-4,Viking 4,-73.05
2025-06-18,16,GORDW-2,Gordonbush Ext,-13.034
2025-06-18,16,MOWEO-1,Moray Firth Eastern 1,-131
2025-06-18,16,MOWEO-2,Moray Firth Eastern 2,-113
2025-06-18,16,MOWEO-3,Moray Firth Eastern 3,-95
2025-06-18,16,MOWWO-4,Moray West 4,-135
2025-06-18,16,SGRWO-1,Seagreen 1,-130.116
2025-06-18,16,SGRWO-2,Seagreen 2,-14.4
2025-06-18,16,SGRWO-4,Seagreen 4,-50.034
2025-06-18,16,SGRWO-5,Seagreen 5,-32.034
2025-06-18,16,SGRWO-6,Seagreen 6,-144.134
2025-06-18,16,VKNGW-1,Viking 1,-78.05
2025-06-18,16,VKNGW-2,Viking 2,-96.05
2025-06-18,16,VKNGW-3,Viking 3,-74.05
2025-06-18,16,VKNGW-4,Viking 4,-73.866
2025-06-18,17,AG-REC05L,AG-REC05L,-1.3
2025-06-18,17,GORDW-2,Gordonbush Ext,-14
2025-06-18,17,MOWEO-1,Moray Firth Eastern 1,-79
2025-06-18,17,MOWEO-2,Moray Firth Eastern 2,-70
2025-06-18,17,MOWEO-3,Moray Firth Eastern 3,-67
2025-06-18,17,MOWWO-4,Moray West 4,-138
2025-06-18,17,SGRWO-1,Seagreen 1,-122.066
2025-06-18,17,SGRWO-4,Seagreen 4,-51.034
2025-06-18,17,SGRWO-5,Seagreen 5,-14.4
2025-06-18,17,SGRWO-6,Seagreen 6,-146.15
2025-06-18,17,VKNGW-1,Viking 1,-77.084
2025-06-18,17,VKNGW-2,Viking 2,-96.066
2025-06-18,17,VKNGW-3,Viking 3,-77.066
2025-06-18,18,GORDW-2,Gordonbush Ext,-14.016
2025-06-18,18,MOWEO-1,Moray Firth Eastern 1,-108
2025-06-18,18,MOWEO-2,Moray Firth Eastern 2,-82
2025-06-18,18,MOWEO-3,Moray Firth Eastern 3,-73
2025-06-18,18,MOWWO-4,Moray West 4,-72.5
2025-06-18,18,SGRWO-4,Seagreen 4,-53.05
2025-06-18,18,SGRWO-6,Seagreen 6,-155.15
2025-06-18,18,VKNGW-1,Viking 1,-82.084
2025-06-18,18,VKNGW-2,Viking 2,-100.066
2025-06-18,18,VKNGW-3,Viking 3,-81.066
2025-06-18,19,GORDW-2,Gordonbush Ext,-15.05
